"id","parent_id","name","description","source_id"
"8477","null","Energy","Imported by CPR loader","1"
"8507","null","Economy-wide","Imported by CPR loader","1"
"8508","null","Energy","Imported by CPR loader","1"
"8509","null","Health","Imported by CPR loader","1"
"8510","null","LULUCF","Imported by CPR loader","1"
"8521","null","Economy-wide","Imported by CPR loader","1"
"8522","null","Energy","Imported by CPR loader","1"
"8523","null","Environment","Imported by CPR loader","1"
"8524","null","LULUCF","Imported by CPR loader","1"
"8539","null","Energy","Imported by CPR loader","1"
"8540","null","Transportation","Imported by CPR loader","1"
"8547","null","Energy","Imported by CPR loader","1"
"8572","null","Agriculture","Imported by CPR loader","1"
"8573","null","Buildings","Imported by CPR loader","1"
"8574","null","Energy","Imported by CPR loader","1"
"8575","null","Industry","Imported by CPR loader","1"
"8576","null","LULUCF","Imported by CPR loader","1"
"8577","null","Transportation","Imported by CPR loader","1"
"8584","null","Agriculture","Imported by CPR loader","1"
"8585","null","Energy","Imported by CPR loader","1"
"8586","null","Rural","Imported by CPR loader","1"
"8599","null","Energy","Imported by CPR loader","1"
"8608","null","LULUCF","Imported by CPR loader","1"
"8609","null","Transportation","Imported by CPR loader","1"
"8619","null","Agriculture","Imported by CPR loader","1"
"8620","null","Energy","Imported by CPR loader","1"
"8621","null","Environment","Imported by CPR loader","1"
"8622","null","Transport","Imported by CPR loader","1"
"8635","null","Adaptation","Imported by CPR loader","1"
"8636","null","Economy-wide","Imported by CPR loader","1"
"8646","null","LULUCF","Imported by CPR loader","1"
"8655","null","Agriculture","Imported by CPR loader","1"
"8656","null","Economy-wide","Imported by CPR loader","1"
"8657","null","Energy","Imported by CPR loader","1"
"8658","null","LULUCF","Imported by CPR loader","1"
"8659","null","Rural","Imported by CPR loader","1"
"8660","null","Transport","Imported by CPR loader","1"
"8672","null","Agriculture","Imported by CPR loader","1"
"8673","null","Health","Imported by CPR loader","1"
"8674","null","Water","Imported by CPR loader","1"
"8695","null","Energy","Imported by CPR loader","1"
"8696","null","Industry","Imported by CPR loader","1"
"8697","null","Transportation","Imported by CPR loader","1"
"8703","null","Energy","Imported by CPR loader","1"
"8245","null","Energy","Imported by CPR loader","1"
"8250","null","Transportation","Imported by CPR loader","1"
"8257","null","Agriculture","Imported by CPR loader","1"
"8258","null","Economy-wide","Imported by CPR loader","1"
"8259","null","Energy","Imported by CPR loader","1"
"8260","null","Health","Imported by CPR loader","1"
"8261","null","Waste","Imported by CPR loader","1"
"8262","null","Water","Imported by CPR loader","1"
"8273","null","Environment","Imported by CPR loader","1"
"8283","null","Agriculture","Imported by CPR loader","1"
"8284","null","Buildings","Imported by CPR loader","1"
"8285","null","Disaster Risk Management (Drm)","Imported by CPR loader","1"
"8286","null","Economy-wide","Imported by CPR loader","1"
"8287","null","Energy","Imported by CPR loader","1"
"8288","null","LULUCF","Imported by CPR loader","1"
"8289","null","Social development","Imported by CPR loader","1"
"8290","null","Transportation","Imported by CPR loader","1"
"8291","null","Waste","Imported by CPR loader","1"
"8292","null","Water","Imported by CPR loader","1"
"8305","null","Economy-wide","Imported by CPR loader","1"
"8306","null","Energy","Imported by CPR loader","1"
"8307","null","Health","Imported by CPR loader","1"
"8308","null","Public Sector","Imported by CPR loader","1"
"8309","null","Water","Imported by CPR loader","1"
"8315","null","Tourism","Imported by CPR loader","1"
"8324","null","Environment","Imported by CPR loader","1"
"8330","null","Agriculture","Imported by CPR loader","1"
"8331","null","Economy-wide","Imported by CPR loader","1"
"8332","null","Energy","Imported by CPR loader","1"
"8333","null","Environment","Imported by CPR loader","1"
"8334","null","Industry","Imported by CPR loader","1"
"8335","null","Transportation","Imported by CPR loader","1"
"8347","null","Adaptation","Imported by CPR loader","1"
"8348","null","Economy-wide","Imported by CPR loader","1"
"8358","null","LULUCF","Imported by CPR loader","1"
"8363","null","Energy","Imported by CPR loader","1"
"8364","null","Transportation","Imported by CPR loader","1"
"8371","null","Agriculture","Imported by CPR loader","1"
"8372","null","Buildings","Imported by CPR loader","1"
"8373","null","Economy-wide","Imported by CPR loader","1"
"8374","null","Energy","Imported by CPR loader","1"
"8375","null","Transportation","Imported by CPR loader","1"
"8380","null","Disaster Risk Management (Drm)","Imported by CPR loader","1"
"8391","null","Economy-wide","Imported by CPR loader","1"
"8400","null","LULUCF","Imported by CPR loader","1"
"8401","null","Transportation","Imported by CPR loader","1"
"8411","null","Transportation","Imported by CPR loader","1"
"8428","null","Economy-wide","Imported by CPR loader","1"
"8429","null","Energy","Imported by CPR loader","1"
"8435","null","Energy","Imported by CPR loader","1"
"8445","null","Energy","Imported by CPR loader","1"
"8461","null","Agriculture","Imported by CPR loader","1"
"8462","null","Energy","Imported by CPR loader","1"
"8463","null","LULUCF","Imported by CPR loader","1"
"8471","null","LULUCF","Imported by CPR loader","1"
"8472","null","Transportation","Imported by CPR loader","1"
"8473","null","Waste","Imported by CPR loader","1"
"8487","null","Economy-wide","Imported by CPR loader","1"
"8488","null","Energy","Imported by CPR loader","1"
"8489","null","LULUCF","Imported by CPR loader","1"
"8490","null","Transportation","Imported by CPR loader","1"
"8494","null","Energy","Imported by CPR loader","1"
"8501","null","Agriculture","Imported by CPR loader","1"
"8502","null","Energy","Imported by CPR loader","1"
"8503","null","Industry","Imported by CPR loader","1"
"8504","null","Residential and Commercial","Imported by CPR loader","1"
"8505","null","Transportation","Imported by CPR loader","1"
"8518","null","Agriculture","Imported by CPR loader","1"
"8519","null","Economy-wide","Imported by CPR loader","1"
"8520","null","Transportation","Imported by CPR loader","1"
"8537","null","Economy-wide","Imported by CPR loader","1"
"8544","null","Residential and Commercial","Imported by CPR loader","1"
"8545","null","Tourism","Imported by CPR loader","1"
"8554","null","Coastal zones","Imported by CPR loader","1"
"8555","null","LULUCF","Imported by CPR loader","1"
"8566","null","Agriculture","Imported by CPR loader","1"
"8567","null","Health","Imported by CPR loader","1"
"8568","null","LULUCF","Imported by CPR loader","1"
"8569","null","Residential and Commercial","Imported by CPR loader","1"
"8570","null","Water","Imported by CPR loader","1"
"8581","null","Economy-wide","Imported by CPR loader","1"
"8582","null","Energy","Imported by CPR loader","1"
"8597","null","Economy-wide","Imported by CPR loader","1"
"8604","null","Cross Cutting Area","Imported by CPR loader","1"
"8605","null","Water","Imported by CPR loader","1"
"8617","null","Energy","Imported by CPR loader","1"
"8628","null","Buildings","Imported by CPR loader","1"
"8629","null","Cross Cutting Area","Imported by CPR loader","1"
"8630","null","Economy-wide","Imported by CPR loader","1"
"8631","null","Environment","Imported by CPR loader","1"
"8632","null","Transport","Imported by CPR loader","1"
"8639","null","Agriculture","Imported by CPR loader","1"
"8640","null","Energy","Imported by CPR loader","1"
"8641","null","Industry","Imported by CPR loader","1"
"8642","null","Residential and Commercial","Imported by CPR loader","1"
"8643","null","Transport","Imported by CPR loader","1"
"8644","null","Waste","Imported by CPR loader","1"
"8652","null","Energy","Imported by CPR loader","1"
"8653","null","Health","Imported by CPR loader","1"
"8664","null","Energy","Imported by CPR loader","1"
"8667","null","LULUCF","Imported by CPR loader","1"
"8668","null","Urban","Imported by CPR loader","1"
"8683","null","Waste","Imported by CPR loader","1"
"8684","null","Water","Imported by CPR loader","1"
"8691","null","Agriculture","Imported by CPR loader","1"
"8692","null","LULUCF","Imported by CPR loader","1"
"8701","null","LULUCF","Imported by CPR loader","1"
"8705","null","Economy-wide","Imported by CPR loader","1"
"8680","null","LULUCF","Imported by CPR loader","1"
"8681","null","Transportation","Imported by CPR loader","1"
"8682","null","Water","Imported by CPR loader","1"
"8688","null","Energy","Imported by CPR loader","1"
"8689","null","Transportation","Imported by CPR loader","1"
"8690","null","Water","Imported by CPR loader","1"
"8700","null","LULUCF","Imported by CPR loader","1"
"8704","null","Transport","Imported by CPR loader","1"
"8713","null","Energy","Imported by CPR loader","1"
"8714","null","LULUCF","Imported by CPR loader","1"
"8715","null","Transportation","Imported by CPR loader","1"
"8716","null","Agriculture","Imported by CPR loader","1"
"8717","null","Energy","Imported by CPR loader","1"
"8718","null","Health","Imported by CPR loader","1"
"8719","null","Industry","Imported by CPR loader","1"
"8720","null","Transportation","Imported by CPR loader","1"
"8721","null","Energy","Imported by CPR loader","1"
"8722","null","LULUCF","Imported by CPR loader","1"
"8723","null","Water","Imported by CPR loader","1"
"8724","null","Economy-wide","Imported by CPR loader","1"
"8725","null","Agriculture","Imported by CPR loader","1"
"8726","null","Economy-wide","Imported by CPR loader","1"
"8727","null","Energy","Imported by CPR loader","1"
"8728","null","Industry","Imported by CPR loader","1"
"8729","null","LULUCF","Imported by CPR loader","1"
"8730","null","Transportation","Imported by CPR loader","1"
"8731","null","Transportation","Imported by CPR loader","1"
"8732","null","Energy","Imported by CPR loader","1"
"8733","null","Energy","Imported by CPR loader","1"
"8734","null","Economy-wide","Imported by CPR loader","1"
"8735","null","Energy","Imported by CPR loader","1"
"8736","null","Economy-wide","Imported by CPR loader","1"
"8737","null","Energy","Imported by CPR loader","1"
"8738","null","Health","Imported by CPR loader","1"
"8739","null","Industry","Imported by CPR loader","1"
"8740","null","LULUCF","Imported by CPR loader","1"
"8741","null","Transportation","Imported by CPR loader","1"
"8742","null","Waste","Imported by CPR loader","1"
"8743","null","Energy","Imported by CPR loader","1"
"8744","null","LULUCF","Imported by CPR loader","1"
"8745","null","Transportation","Imported by CPR loader","1"
"8746","null","LULUCF","Imported by CPR loader","1"
"8747","null","Social development","Imported by CPR loader","1"
"8748","null","Water","Imported by CPR loader","1"
"8749","null","Residential and Commercial","Imported by CPR loader","1"
"8750","null","Energy","Imported by CPR loader","1"
"8751","null","Transportation","Imported by CPR loader","1"
"8752","null","Economy-wide","Imported by CPR loader","1"
"8753","null","Energy","Imported by CPR loader","1"
"8754","null","Coastal zones","Imported by CPR loader","1"
"8755","null","Water","Imported by CPR loader","1"
"8756","null","Energy","Imported by CPR loader","1"
"8757","null","Energy","Imported by CPR loader","1"
"8758","null","Agriculture","Imported by CPR loader","1"
"8759","null","Energy","Imported by CPR loader","1"
"8760","null","LULUCF","Imported by CPR loader","1"
"8761","null","Residential and Commercial","Imported by CPR loader","1"
"8762","null","Transportation","Imported by CPR loader","1"
"8763","null","Agriculture","Imported by CPR loader","1"
"8764","null","Economy-wide","Imported by CPR loader","1"
"8765","null","Energy","Imported by CPR loader","1"
"8766","null","Transportation","Imported by CPR loader","1"
"8767","null","Waste","Imported by CPR loader","1"
"8768","null","Water","Imported by CPR loader","1"
"8769","null","Energy","Imported by CPR loader","1"
"8770","null","Energy","Imported by CPR loader","1"
"8771","null","Transportation","Imported by CPR loader","1"
"8772","null","Agriculture","Imported by CPR loader","1"
"8773","null","Economy-wide","Imported by CPR loader","1"
"8774","null","Energy","Imported by CPR loader","1"
"8775","null","Residential and Commercial","Imported by CPR loader","1"
"8776","null","Social development","Imported by CPR loader","1"
"8777","null","Transportation","Imported by CPR loader","1"
"8778","null","Agriculture","Imported by CPR loader","1"
"8779","null","Energy","Imported by CPR loader","1"
"8780","null","Health","Imported by CPR loader","1"
